RESTAURANT,ADDRESS,CATEGORY,RATING,RESTAURANT IMAGE,LINK,ITEM,ITEM IMGAGE,PRICE
Hanyo - Korea Food,"395 - 397 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",Nhà hàng,6.1,https://images.foody.vn/res/g106/1055352/prof/s640x400/foody-upload-api-foody-mobile-1-201112134806.jpg,https://www.foody.vn/ho-chi-minh/hanyo-korea-food,Khoai tây chiên,https://images.foody.vn/res/g106/1055352/s120x120/4a1460bc-19ad-40b2-80cf-631f5bf2-af7685cf-201211113334.jpeg,"39,000đ"
Xíu - Bánh Mì & Café,"87 Trần Văn Kiểu, P. 10, Quận 6, TP. HCM",Quán ăn,9.9,https://images.foody.vn/res/g113/1128967/prof/s640x400/foody-upload-api-foody-mobile-cv-7c6978c0-220307090421.jpeg,https://www.foody.vn/ho-chi-minh/xiu-banh-mi-cafe,Bánh mì thịt nướng + cafe,https://images.foody.vn/res/g113/1128967/s120x120/2c536a1b-483a-4b48-8d1c-daa45182-9fdec68a-220325084359.jpeg,"40,000đ"
Xíu - Bánh Mì & Café,"87 Trần Văn Kiểu, P. 10, Quận 6, TP. HCM",Quán ăn,9.9,https://images.foody.vn/res/g113/1128967/prof/s640x400/foody-upload-api-foody-mobile-cv-7c6978c0-220307090421.jpeg,https://www.foody.vn/ho-chi-minh/xiu-banh-mi-cafe,Bánh mì chả cá + cafe,https://images.foody.vn/res/g113/1128967/s120x120/247c3402-bd4d-4070-a512-dc226260-598ac804-220325084332.jpeg,"33,000đ"
Xíu - Bánh Mì & Café,"87 Trần Văn Kiểu, P. 10, Quận 6, TP. HCM",Quán ăn,9.9,https://images.foody.vn/res/g113/1128967/prof/s640x400/foody-upload-api-foody-mobile-cv-7c6978c0-220307090421.jpeg,https://www.foody.vn/ho-chi-minh/xiu-banh-mi-cafe,Bánh Mì Thịt Nướng,https://images.foody.vn/res/g113/1128967/s120x120/b0cc193a-d0c9-49a0-9871-49ce126a-71e02f98-220325084423.jpeg,"27,000đ"
Xíu - Bánh Mì & Café,"87 Trần Văn Kiểu, P. 10, Quận 6, TP. HCM",Quán ăn,9.9,https://images.foody.vn/res/g113/1128967/prof/s640x400/foody-upload-api-foody-mobile-cv-7c6978c0-220307090421.jpeg,https://www.foody.vn/ho-chi-minh/xiu-banh-mi-cafe,Bánh mì chả cá,https://images.foody.vn/res/g113/1128967/s120x120/d52bd689-a256-460e-aff4-6817dff4-3a9cfbff-220325084619.jpeg,"20,000đ"
Xíu - Bánh Mì & Café,"87 Trần Văn Kiểu, P. 10, Quận 6, TP. HCM",Quán ăn,9.9,https://images.foody.vn/res/g113/1128967/prof/s640x400/foody-upload-api-foody-mobile-cv-7c6978c0-220307090421.jpeg,https://www.foody.vn/ho-chi-minh/xiu-banh-mi-cafe,Bánh mì thịt nướng phô mai,https://images.foody.vn/res/g113/1128967/s120x120/c9c32b64-ea18-4cd9-ba53-8c4d2fef-fcd4b74b-220403064340.jpeg,"34,000đ"
Xíu - Bánh Mì & Café,"87 Trần Văn Kiểu, P. 10, Quận 6, TP. HCM",Quán ăn,9.9,https://images.foody.vn/res/g113/1128967/prof/s640x400/foody-upload-api-foody-mobile-cv-7c6978c0-220307090421.jpeg,https://www.foody.vn/ho-chi-minh/xiu-banh-mi-cafe,Bánh mì chả cá trứng,https://images.foody.vn/res/g113/1128967/s120x120/d52bd689-a256-460e-aff4-6817dff4-3a9cfbff-220325084619.jpeg,"24,000đ"
Xíu - Bánh Mì & Café,"87 Trần Văn Kiểu, P. 10, Quận 6, TP. HCM",Quán ăn,9.9,https://images.foody.vn/res/g113/1128967/prof/s640x400/foody-upload-api-foody-mobile-cv-7c6978c0-220307090421.jpeg,https://www.foody.vn/ho-chi-minh/xiu-banh-mi-cafe,Bánh mì xíu mại,https://images.foody.vn/res/g113/1128967/s120x120/fa631835-feae-40af-9660-ffa136ed-0a5d509b-220325084544.jpeg,"27,000đ"
Xíu - Bánh Mì & Café,"87 Trần Văn Kiểu, P. 10, Quận 6, TP. HCM",Quán ăn,9.9,https://images.foody.vn/res/g113/1128967/prof/s640x400/foody-upload-api-foody-mobile-cv-7c6978c0-220307090421.jpeg,https://www.foody.vn/ho-chi-minh/xiu-banh-mi-cafe,Bánh mì trứng ốp la,https://images.foody.vn/res/g113/1128967/s120x120/c2ff80a3-2618-49ee-a405-b23aaf78-4e1b5b90-220307175926.jpeg,"20,000đ"
Xíu - Bánh Mì & Café,"87 Trần Văn Kiểu, P. 10, Quận 6, TP. HCM",Quán ăn,9.9,https://images.foody.vn/res/g113/1128967/prof/s640x400/foody-upload-api-foody-mobile-cv-7c6978c0-220307090421.jpeg,https://www.foody.vn/ho-chi-minh/xiu-banh-mi-cafe,Bánh mì trứng phô mai,https://images.foody.vn/res/g113/1128967/s120x120/99d1c28d-313e-4fe9-9f1e-1a735794-78fc2308-220412154037.jpeg,"24,000đ"
Xíu - Bánh Mì & Café,"87 Trần Văn Kiểu, P. 10, Quận 6, TP. HCM",Quán ăn,9.9,https://images.foody.vn/res/g113/1128967/prof/s640x400/foody-upload-api-foody-mobile-cv-7c6978c0-220307090421.jpeg,https://www.foody.vn/ho-chi-minh/xiu-banh-mi-cafe,Xiên nướng,https://images.foody.vn/res/g113/1128967/s120x120/75e581f5-7b0a-4b25-8220-158a6368-8c972928-220307131304.jpeg,"13,000đ"
Mamathai Kitchen,"150/8B Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g107/1060757/prof/s640x400/foody-upload-api-foody-mobile-60-201218162638.jpg,https://www.foody.vn/ho-chi-minh/mamathai-kitchen,Gỏi xoài cá trê,https://images.foody.vn/res/g107/1060757/s120x120/ea109f89-8d93-4ce0-96cd-1089afa7-42a8c479-210531145510.jpeg,"55,000đ"
Mamathai Kitchen,"150/8B Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g107/1060757/prof/s640x400/foody-upload-api-foody-mobile-60-201218162638.jpg,https://www.foody.vn/ho-chi-minh/mamathai-kitchen,Gỏi đu đủ ba khía,https://images.foody.vn/res/g107/1060757/s120x120/283553e9-0ee3-4bfa-8bd4-91b6ed80-e147c632-210531145528.jpeg,"35,000đ"
Mamathai Kitchen,"150/8B Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g107/1060757/prof/s640x400/foody-upload-api-foody-mobile-60-201218162638.jpg,https://www.foody.vn/ho-chi-minh/mamathai-kitchen,Gỏi đu đủ,https://images.foody.vn/res/g107/1060757/s120x120/ea0f221f-4eca-4ee2-8480-015aa1fc-380c3f21-210531145519.jpeg,"35,000đ"
Mamathai Kitchen,"150/8B Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g107/1060757/prof/s640x400/foody-upload-api-foody-mobile-60-201218162638.jpg,https://www.foody.vn/ho-chi-minh/mamathai-kitchen,Pad Thái,https://images.foody.vn/res/g107/1060757/s120x120/ce1953dd-f377-4c0a-83ba-66ad6c92-b0ad4e8d-210531145644.jpeg,"75,000đ"
Mamathai Kitchen,"150/8B Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g107/1060757/prof/s640x400/foody-upload-api-foody-mobile-60-201218162638.jpg,https://www.foody.vn/ho-chi-minh/mamathai-kitchen,Cơm chiên trái thơm,https://images.foody.vn/res/g107/1060757/s120x120/82113365-f7f0-4ef1-a83a-2a059414-4a9b265d-210531145617.jpeg,"75,000đ"
Mamathai Kitchen,"150/8B Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g107/1060757/prof/s640x400/foody-upload-api-foody-mobile-60-201218162638.jpg,https://www.foody.vn/ho-chi-minh/mamathai-kitchen,Cơm bò lá hương nhu,https://images.foody.vn/res/g107/1060757/s120x120/97911505-0e58-4841-ad91-a0b8b1b0-c1541e5f-210531145608.jpeg,"75,000đ"
Mamathai Kitchen,"150/8B Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g107/1060757/prof/s640x400/foody-upload-api-foody-mobile-60-201218162638.jpg,https://www.foody.vn/ho-chi-minh/mamathai-kitchen,Mì tomyum kiểu Mama Thái,https://images.foody.vn/res/g107/1060757/s120x120/752883db-7e29-447c-8919-560e513d-24a346c0-210531145719.jpeg,"89,000đ"
Mamathai Kitchen,"150/8B Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g107/1060757/prof/s640x400/foody-upload-api-foody-mobile-60-201218162638.jpg,https://www.foody.vn/ho-chi-minh/mamathai-kitchen,Miến tomyum,https://images.foody.vn/res/g107/1060757/s120x120/bc4cff27-bbdd-4918-a87c-8cc31998-7e4a2dc0-210531145702.jpeg,"69,000đ"
Mamathai Kitchen,"150/8B Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g107/1060757/prof/s640x400/foody-upload-api-foody-mobile-60-201218162638.jpg,https://www.foody.vn/ho-chi-minh/mamathai-kitchen,Xiên bò nướng,https://images.foody.vn/res/g107/1060757/s120x120/242e9177-eee7-4255-b5ad-c745dad3-59542187-210531145826.jpeg,"39,000đ"
Mamathai Kitchen,"150/8B Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",Nhà hàng,6.7,https://images.foody.vn/res/g107/1060757/prof/s640x400/foody-upload-api-foody-mobile-60-201218162638.jpg,https://www.foody.vn/ho-chi-minh/mamathai-kitchen,Xiên heo nướng,https://images.foody.vn/res/g107/1060757/s120x120/ee61b90c-6057-4b2f-841c-7517cff7-c61f87e7-210531145848.jpeg,"39,000đ"
Wrap&Roll - Gigamall,"Tầng 3 Giga Mall, 240 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",Quán ăn,6.0,https://images.foody.vn/res/g89/881680/prof/s640x400/foody-upload-api-foody-mobile-yj-190403173025.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-giga-mall,Bún riêu cua chả hoa,https://images.foody.vn/res/g1/3709/s120x120/1382219b-a728-45a8-9a7a-d6fbb0d0-08da3559-220314140031.jpeg,"52,920đ"
Wrap&Roll - Gigamall,"Tầng 3 Giga Mall, 240 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",Quán ăn,6.0,https://images.foody.vn/res/g89/881680/prof/s640x400/foody-upload-api-foody-mobile-yj-190403173025.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-giga-mall,Gỏi xoài tôm khô,https://images.foody.vn/res/g1/3709/s120x120/1d48fc2e-bdc5-4942-bb48-977f41d0-a5111718-220314140053.jpeg,"52,920đ"
Wrap&Roll - Gigamall,"Tầng 3 Giga Mall, 240 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",Quán ăn,6.0,https://images.foody.vn/res/g89/881680/prof/s640x400/foody-upload-api-foody-mobile-yj-190403173025.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-giga-mall,Cuốn xanh rộn ràng,https://images.foody.vn/res/g1/3709/s120x120/6e14bd60-ace7-4cf0-84be-dd996a5a-70b3dd89-220314135456.jpeg,"52,920đ"
Wrap&Roll - Gigamall,"Tầng 3 Giga Mall, 240 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",Quán ăn,6.0,https://images.foody.vn/res/g89/881680/prof/s640x400/foody-upload-api-foody-mobile-yj-190403173025.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-giga-mall,Cuốn tươi thanh mát,https://images.foody.vn/res/g1/3709/s120x120/24b72e31-def1-4ba8-8e56-846b83c5-5a32beb3-220314135437.jpeg,"52,920đ"
Wrap&Roll - Gigamall,"Tầng 3 Giga Mall, 240 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",Quán ăn,6.0,https://images.foody.vn/res/g89/881680/prof/s640x400/foody-upload-api-foody-mobile-yj-190403173025.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-giga-mall,Gỏi xoài tôm khô + Trà Atiso Lá dứa hạt chia,https://images.foody.vn/res/g1/3709/s120x120/ef862684-9175-4783-b68c-bfff3051-f3bead45-220314140314.jpeg,"79,920đ"
Wrap&Roll - Gigamall,"Tầng 3 Giga Mall, 240 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",Quán ăn,6.0,https://images.foody.vn/res/g89/881680/prof/s640x400/foody-upload-api-foody-mobile-yj-190403173025.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-giga-mall,Cuốn xanh tươi mát + Trà Atiso Lá dứa hạt chia,https://images.foody.vn/res/g1/3709/s120x120/241d62c8-92dd-4ca4-959c-3491a494-e0c14708-220314140217.jpeg,"79,920đ"
Wrap&Roll - Gigamall,"Tầng 3 Giga Mall, 240 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",Quán ăn,6.0,https://images.foody.vn/res/g89/881680/prof/s640x400/foody-upload-api-foody-mobile-yj-190403173025.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-giga-mall,Bún riêu cua chả hoa + Trà Atiso Lá dứa hạt chia,https://images.foody.vn/res/g1/3709/s120x120/0846d018-3656-4a2c-94fd-3268d4be-c58e0699-220314140253.jpeg,"79,920đ"
Wrap&Roll - Gigamall,"Tầng 3 Giga Mall, 240 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",Quán ăn,6.0,https://images.foody.vn/res/g89/881680/prof/s640x400/foody-upload-api-foody-mobile-yj-190403173025.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-giga-mall,Cuốn xanh rộn ràng + Trà Atiso Lá dứa hạt chia,https://images.foody.vn/res/g1/3709/s120x120/aed1a094-f2fa-4930-b9b6-f8f91528-f1fb284f-220314140149.jpeg,"79,920đ"
Wrap&Roll - Gigamall,"Tầng 3 Giga Mall, 240 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",Quán ăn,6.0,https://images.foody.vn/res/g89/881680/prof/s640x400/foody-upload-api-foody-mobile-yj-190403173025.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-giga-mall,"Bún nem, thịt nướng & chả giò",https://images.foody.vn/res/g1/3709/s120x120/d5aa1d62-d327-455e-a21a-ede0469c-4f343bcc-220314140521.jpeg,"85,320đ"
Wrap&Roll - Gigamall,"Tầng 3 Giga Mall, 240 Phạm Văn Đồng, P. Hiệp Bình Chánh, Tp. Thủ Đức, TP. HCM",Quán ăn,6.0,https://images.foody.vn/res/g89/881680/prof/s640x400/foody-upload-api-foody-mobile-yj-190403173025.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-giga-mall,Bún bò Huế,https://images.foody.vn/res/g1/3709/s120x120/6f461b05-0d76-4fd1-9c43-9d8bc1d9-59dc6576-220314140401.jpeg,"85,320đ"
SteakZone,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM",Quán ăn,8.4,https://images.foody.vn/res/g102/1014518/prof/s640x400/foody-upload-api-foody-mobile-230-200323151559.jpg,https://www.foody.vn/ho-chi-minh/steak-zone,Bò Úc Thần Thái,https://images.foody.vn/res/g102/1014518/s120x120/126ac644-bb5c-4f9d-b5e7-5392ccef7e25.jpg,"92,000đ"
SteakZone,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM",Quán ăn,8.4,https://images.foody.vn/res/g102/1014518/prof/s640x400/foody-upload-api-foody-mobile-230-200323151559.jpg,https://www.foody.vn/ho-chi-minh/steak-zone,Bò Úc Thượng Hạng,https://images.foody.vn/res/g102/1014518/s120x120/b8e03dad-74d3-4a6d-94b2-fe1c0796a188.jpg,"162,000đ"
SteakZone,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM",Quán ăn,8.4,https://images.foody.vn/res/g102/1014518/prof/s640x400/foody-upload-api-foody-mobile-230-200323151559.jpg,https://www.foody.vn/ho-chi-minh/steak-zone,Bò Lúc Lắc,https://images.foody.vn/res/g102/1014518/s120x120/2008da50-d5ad-4cbe-9773-64aed6e34d28.jpg,"78,000đ"
SteakZone,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM",Quán ăn,8.4,https://images.foody.vn/res/g102/1014518/prof/s640x400/foody-upload-api-foody-mobile-230-200323151559.jpg,https://www.foody.vn/ho-chi-minh/steak-zone,Gà Phi Lê Nướng Sốt BBQ,https://images.foody.vn/res/g102/1014518/s120x120/a7980917-8faf-4382-a998-90bdc66a9631.jpg,"72,000đ"
SteakZone,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM",Quán ăn,8.4,https://images.foody.vn/res/g102/1014518/prof/s640x400/foody-upload-api-foody-mobile-230-200323151559.jpg,https://www.foody.vn/ho-chi-minh/steak-zone,Bò Úc Hảo Hạng,https://images.foody.vn/res/g102/1014518/s120x120/8f9ea702-a5c9-4975-8798-d3df834c-de7c0cbd-200904190639.jpeg,"121,000đ"
SteakZone,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM",Quán ăn,8.4,https://images.foody.vn/res/g102/1014518/prof/s640x400/foody-upload-api-foody-mobile-230-200323151559.jpg,https://www.foody.vn/ho-chi-minh/steak-zone,Bò bít tết thập cẩm,https://images.foody.vn/res/g102/1014518/s120x120/371ecf89-1d62-4ecf-b564-4013a4d9-64abf187-220106120733.jpeg,"82,000đ"
SteakZone,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM",Quán ăn,8.4,https://images.foody.vn/res/g102/1014518/prof/s640x400/foody-upload-api-foody-mobile-230-200323151559.jpg,https://www.foody.vn/ho-chi-minh/steak-zone,Gà tẩm bột phủ phô mai chiên,https://images.foody.vn/res/g102/1014518/s120x120/bdfc13f6-be6c-4859-822f-ca0d6549-e567647c-200824182325.jpeg,"72,000đ"
SteakZone,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM",Quán ăn,8.4,https://images.foody.vn/res/g102/1014518/prof/s640x400/foody-upload-api-foody-mobile-230-200323151559.jpg,https://www.foody.vn/ho-chi-minh/steak-zone,Sườn Ụt Ịt Tắm Sốt BBQ,https://images.foody.vn/res/g102/1014518/s120x120/084ede40-9e9b-40ef-943d-8f586db9f06b.jpg,"92,000đ"
SteakZone,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM",Quán ăn,8.4,https://images.foody.vn/res/g102/1014518/prof/s640x400/foody-upload-api-foody-mobile-230-200323151559.jpg,https://www.foody.vn/ho-chi-minh/steak-zone,Bò + Trứng + Pate,https://images.foody.vn/res/g102/1014518/s120x120/cf65a546-d5c2-4000-8bf5-55151027-a8154096-211116172536.jpeg,"52,000đ"
SteakZone,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM",Quán ăn,8.4,https://images.foody.vn/res/g102/1014518/prof/s640x400/foody-upload-api-foody-mobile-230-200323151559.jpg,https://www.foody.vn/ho-chi-minh/steak-zone,Combo 120g Bò Thần Thái + Coca 330ml,https://images.foody.vn/res/g102/1014518/s120x120/8a5426ff-431e-4246-bd81-ee8b7743-e65d8b04-211102211554.jpeg,"99,000đ"
Wrap&Roll - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",Nhà hàng,5.4,https://images.foody.vn/res/g91/901571/prof/s640x400/foody-upload-api-foody-mobile-yj-190403172841.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-estella-place,Cuốn tươi thanh mát,https://images.foody.vn/res/g1/3709/s120x120/24b72e31-def1-4ba8-8e56-846b83c5-5a32beb3-220314135437.jpeg,"52,920đ"
Wrap&Roll - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",Nhà hàng,5.4,https://images.foody.vn/res/g91/901571/prof/s640x400/foody-upload-api-foody-mobile-yj-190403172841.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-estella-place,Bún riêu cua chả hoa,https://images.foody.vn/res/g1/3709/s120x120/1382219b-a728-45a8-9a7a-d6fbb0d0-08da3559-220314140031.jpeg,"52,920đ"
Wrap&Roll - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",Nhà hàng,5.4,https://images.foody.vn/res/g91/901571/prof/s640x400/foody-upload-api-foody-mobile-yj-190403172841.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-estella-place,Gỏi xoài tôm khô,https://images.foody.vn/res/g1/3709/s120x120/1d48fc2e-bdc5-4942-bb48-977f41d0-a5111718-220314140053.jpeg,"52,920đ"
Wrap&Roll - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",Nhà hàng,5.4,https://images.foody.vn/res/g91/901571/prof/s640x400/foody-upload-api-foody-mobile-yj-190403172841.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-estella-place,Gỏi xoài tôm khô + Trà Atiso Lá dứa hạt chia,https://images.foody.vn/res/g1/3709/s120x120/ef862684-9175-4783-b68c-bfff3051-f3bead45-220314140314.jpeg,"79,920đ"
Wrap&Roll - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",Nhà hàng,5.4,https://images.foody.vn/res/g91/901571/prof/s640x400/foody-upload-api-foody-mobile-yj-190403172841.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-estella-place,Cuốn xanh tươi mát + Trà Atiso Lá dứa hạt chia,https://images.foody.vn/res/g1/3709/s120x120/241d62c8-92dd-4ca4-959c-3491a494-e0c14708-220314140217.jpeg,"79,920đ"
Wrap&Roll - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",Nhà hàng,5.4,https://images.foody.vn/res/g91/901571/prof/s640x400/foody-upload-api-foody-mobile-yj-190403172841.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-estella-place,Bún riêu cua chả hoa + Trà Atiso Lá dứa hạt chia,https://images.foody.vn/res/g1/3709/s120x120/0846d018-3656-4a2c-94fd-3268d4be-c58e0699-220314140253.jpeg,"79,920đ"
Wrap&Roll - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",Nhà hàng,5.4,https://images.foody.vn/res/g91/901571/prof/s640x400/foody-upload-api-foody-mobile-yj-190403172841.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-estella-place,Đại tiệc cuốn: 6 món,https://images.foody.vn/res/g1/3709/s120x120/ba7f91cf-a34b-4330-8abd-176369d7-93fe73bc-220314140332.jpeg,"430,920đ"
Wrap&Roll - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",Nhà hàng,5.4,https://images.foody.vn/res/g91/901571/prof/s640x400/foody-upload-api-foody-mobile-yj-190403172841.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-estella-place,Cơm tay cầm gà nấm,https://images.foody.vn/res/g1/3709/s120x120/083eaaca-be49-4df7-8c05-34b3bc83-43e86b90-220314140610.jpeg,"96,120đ"
Wrap&Roll - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",Nhà hàng,5.4,https://images.foody.vn/res/g91/901571/prof/s640x400/foody-upload-api-foody-mobile-yj-190403172841.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-estella-place,Phở trộn gà nướng,https://images.foody.vn/res/g1/3709/s120x120/a24f470f-67c7-4b6b-81f2-c6f2bcba-9c0cbfa4-220314140429.jpeg,"90,720đ"
Wrap&Roll - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",Nhà hàng,5.4,https://images.foody.vn/res/g91/901571/prof/s640x400/foody-upload-api-foody-mobile-yj-190403172841.jpg,https://www.foody.vn/ho-chi-minh/wrap-roll-estella-place,Cơm tay cầm cá hồi,https://images.foody.vn/res/g1/3709/s120x120/188af6ee-2e61-4da5-9723-76840d5c-cdbd15e5-220314140545.jpeg,"106,920đ"
Hẻm Tea & Milktea,"490 Lê Văn Sỹ, P. 14., Quận 3, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g31/300546/prof/s640x400/file_restaurant_photo_hdv2_16239-14cf3da8-210618002512.jpg,https://www.foody.vn/ho-chi-minh/hem-tea-milktea,TRÀ SỮA THÁI ĐỎ,https://images.foody.vn/res/g31/300546/s120x120/93126b9e-4b5b-432c-ad0e-832e6269-80024238-220402120641.jpeg,"15,000đ"
Hẻm Tea & Milktea,"490 Lê Văn Sỹ, P. 14., Quận 3, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g31/300546/prof/s640x400/file_restaurant_photo_hdv2_16239-14cf3da8-210618002512.jpg,https://www.foody.vn/ho-chi-minh/hem-tea-milktea,KHẨU TRANG XANH DƯƠNG - VIETMASK,https://images.foody.vn/res/g31/300546/s120x120/bb9aab1d-fd16-4a1d-8edd-e2327c99fdb9.jpg,"55,000đ"
Hẻm Tea & Milktea,"490 Lê Văn Sỹ, P. 14., Quận 3, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g31/300546/prof/s640x400/file_restaurant_photo_hdv2_16239-14cf3da8-210618002512.jpg,https://www.foody.vn/ho-chi-minh/hem-tea-milktea,BÁNH TRÁNG ỚT TƯƠI,https://images.foody.vn/res/g31/300546/s120x120/79f25c62-c0dc-4c3c-ccd4-8662b053f51a.jpg,"12,000đ"
Hẻm Tea & Milktea,"490 Lê Văn Sỹ, P. 14., Quận 3, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g31/300546/prof/s640x400/file_restaurant_photo_hdv2_16239-14cf3da8-210618002512.jpg,https://www.foody.vn/ho-chi-minh/hem-tea-milktea,BÁNH TRÁNG ME,https://images.foody.vn/res/g31/300546/s120x120/bce51518-0dd8-4d53-bf8f-3cd2750928b9.jpg,"12,000đ"
Hẻm Tea & Milktea,"490 Lê Văn Sỹ, P. 14., Quận 3, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g31/300546/prof/s640x400/file_restaurant_photo_hdv2_16239-14cf3da8-210618002512.jpg,https://www.foody.vn/ho-chi-minh/hem-tea-milktea,KHÔ HEO CHÁY TỎI,https://images.foody.vn/res/g31/300546/s120x120/002c064c-171c-4bdd-5e96-83159644758d.jpg,"55,000đ"
Hẻm Tea & Milktea,"490 Lê Văn Sỹ, P. 14., Quận 3, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g31/300546/prof/s640x400/file_restaurant_photo_hdv2_16239-14cf3da8-210618002512.jpg,https://www.foody.vn/ho-chi-minh/hem-tea-milktea,BÁNH TRÁNG CHẤM NGẪU NHIÊN,https://images.foody.vn/res/g31/300546/s120x120/a91c69b5-2fb9-4058-cf0a-b4c0feea0f5c.jpg,"12,000đ"
Hẻm Tea & Milktea,"490 Lê Văn Sỹ, P. 14., Quận 3, TP. HCM",Café/Dessert,8.8,https://images.foody.vn/res/g31/300546/prof/s640x400/file_restaurant_photo_hdv2_16239-14cf3da8-210618002512.jpg,https://www.foody.vn/ho-chi-minh/hem-tea-milktea,Tép sấy thêm - dùng kèm bánh tráng,https://images.foody.vn/res/g31/300546/s120x120/459779bb-1a24-4690-cbe5-294d33a4f9c4.jpg,"23,000đ"
